141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
141.215278,2.000000,1.000000,0.000000
